"Order ID","Order Key",Title,"Order Total","Completed Date","Order Status","Discount Amount ","Coupon Code","Coupons Used","Total Discount Amount","Total Fee Amount","Fee Taxes","Refund Total","Refund ID","Refund Amounts","Refund Reason","Refund Date","Refund Author Email"
1688,wc_order_5c6f71bf862eb,"Order - February 22, 2019 @ 02:51 PM",99.95,,wc-failed,,,,0,,,0,,,,,
1691,wc_order_5c6f7e04cdd4b,"Order - February 22, 2019 @ 03:43 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1696,wc_order_5c6fa67e4551a,"Order - February 22, 2019 @ 06:36 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1699,wc_order_5c6fdf1130c79,"Order - February 22, 2019 @ 10:37 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1702,wc_order_5c70766eabcf0,"Order - February 23, 2019 @ 09:23 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1706,wc_order_5c710ce922355,"Order - February 23, 2019 @ 08:05 PM",49.95,,wc-pending,,,,0,,,0,,,,,
1708,wc_order_5c711d16d8b10,"Order - February 23, 2019 @ 09:14 PM",179.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
1711,wc_order_5c71e9446e2a8,"Order - February 24, 2019 @ 11:45 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1715,wc_order_5c72a7903d805,"Order - February 25, 2019 @ 01:17 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1719,wc_order_5c72fdf00e797,"Order - February 25, 2019 @ 07:26 AM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1723,wc_order_5c732b88e7dd7,"Order - February 25, 2019 @ 10:40 AM",379.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1729,wc_order_5c7354b221119,"Order - February 25, 2019 @ 01:36 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1734,wc_order_5c737d57100e4,"Order - February 25, 2019 @ 04:29 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1737,wc_order_5c739f8c7078d,"Order - February 25, 2019 @ 06:55 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1740,wc_order_5c7473a87052b,"Order - February 26, 2019 @ 10:00 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1744,wc_order_5c74bc152cc69,"Order - February 26, 2019 @ 03:09 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1748,wc_order_5c74d396cea4b,"Order - February 26, 2019 @ 04:50 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1751,wc_order_5c74e72814757,"Order - February 26, 2019 @ 06:13 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1754,wc_order_5c7590b22668e,"Order - February 27, 2019 @ 06:17 AM",99.95,2019-03-27,wc-scripted,,,,0,,,0,,,,,
1757,wc_order_5c75e3dfe9427,"Order - February 27, 2019 @ 12:11 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1761,wc_order_5c766aa1c036b,"Order - February 27, 2019 @ 09:46 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1763,wc_order_5c7685ef85c5a,"Order - February 27, 2019 @ 11:43 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1768,wc_order_5c774dddad8c6,"Order - February 28, 2019 @ 01:56 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1775,wc_order_5c78bed46a53b,"Order - March 1, 2019 @ 04:10 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1778,wc_order_5c79ac9b073df,"Order - March 2, 2019 @ 09:05 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1780,wc_order_5c79cc09cd5d6,"Order - March 2, 2019 @ 11:19 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1785,wc_order_5c7a50ba2b955,"Order - March 2, 2019 @ 08:45 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1787,wc_order_5c7a51ac7ae82,"Order - March 2, 2019 @ 08:49 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1789,wc_order_5c7a8bc1413c6,"Order - March 3, 2019 @ 12:57 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1792,wc_order_5c7ab9d293308,"Order - March 3, 2019 @ 04:13 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1794,wc_order_5c7af786dded5,"Order - March 3, 2019 @ 08:37 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1801,wc_order_5c7b023051693,"Order - March 3, 2019 @ 09:22 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1805,wc_order_5c7bf8ca3df6a,"Order - March 4, 2019 @ 02:54 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1807,wc_order_5c7c024c2eb39,"Order - March 4, 2019 @ 03:35 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1810,wc_order_5c7c60bd76f4a,"Order - March 4, 2019 @ 10:18 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1827,wc_order_5c7cf07a76397,"Order - March 4, 2019 @ 08:31 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1830,wc_order_5c7d2599963c6,"Order - March 5, 2019 @ 12:18 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1832,wc_order_5c7d5bbfc9266,"Order - March 5, 2019 @ 04:09 AM",199.95,,wc-pending,,,,0,,,0,,,,,
1834,wc_order_5c7d7f1a9bb54,"Order - March 5, 2019 @ 06:40 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1837,wc_order_5c7de8bc83771,"Order - March 5, 2019 @ 02:10 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1839,wc_order_5c7df43d9cc16,"Order - March 5, 2019 @ 02:59 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1843,wc_order_5c7dfa933cf69,"Order - March 5, 2019 @ 03:26 PM",199.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
1848,wc_order_5c7e0215bdc0c,"Order - March 5, 2019 @ 03:59 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1851,wc_order_5c7e31cdea04c,"Order - March 5, 2019 @ 07:22 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1853,wc_order_5c7e338484a23,"Order - March 5, 2019 @ 07:29 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1857,wc_order_5c7e4936a0ad0,"Order - March 5, 2019 @ 09:02 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1860,wc_order_5c7e8afbae98a,"Order - March 6, 2019 @ 01:43 AM",89.95,,wc-cancelled,,,,0,,,0,,,,,
1862,wc_order_5c7e8c3b1923f,"Order - March 6, 2019 @ 01:48 AM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1867,wc_order_5c7f399b1926b,"Order - March 6, 2019 @ 02:08 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1870,wc_order_5c7f3f6d1a1d7,"Order - March 6, 2019 @ 02:33 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1887,wc_order_5c7f51082f33d,"Order - March 6, 2019 @ 03:48 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1915,wc_order_5c7fc0ba2b786,"Order - March 6, 2019 @ 11:44 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1917,wc_order_5c80202b66ebf,"Order - March 7, 2019 @ 06:31 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1921,wc_order_5c8060fd1b4be,"Order - March 7, 2019 @ 11:08 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1923,wc_order_5c806793edbc2,"Order - March 7, 2019 @ 11:36 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1931,wc_order_5c80913612ad5,"Order - March 7, 2019 @ 02:34 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1939,wc_order_5c8120d28c1b3,"Order - March 8, 2019 @ 12:46 AM",89.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1942,wc_order_5c812cb843766,"Order - March 8, 2019 @ 01:37 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1950,wc_order_5c8192d138bce,"Order - March 8, 2019 @ 08:53 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1957,wc_order_5c81b4986d3a2,"Order - March 8, 2019 @ 11:17 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
1965,wc_order_5c81ca1e32280,"Order - March 8, 2019 @ 12:49 PM",299.85,2019-03-27,wc-completed,,,,0,,,0,,,,,
2003,wc_order_5c81f071693e2,"Order - March 8, 2019 @ 03:32 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2011,wc_order_5c81ff35a0177,"Order - March 8, 2019 @ 04:35 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2014,wc_order_5c82115b6ab5f,"Order - March 8, 2019 @ 05:53 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2017,wc_order_5c831f7e2aead,"Order - March 9, 2019 @ 01:05 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2020,wc_order_5c831ff8c6f28,"Order - March 9, 2019 @ 01:07 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2023,wc_order_5c83333537fc6,"Order - March 9, 2019 @ 02:29 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2027,wc_order_5c8356996c4b5,"Order - March 9, 2019 @ 05:00 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2030,wc_order_5c836ef142c35,"Order - March 9, 2019 @ 06:44 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2033,wc_order_5c848d0bb442f,"Order - March 10, 2019 @ 03:05 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2037,wc_order_5c858dcb8251d,"Order - March 11, 2019 @ 09:20 AM",399.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2040,wc_order_5c8594947d0a4,"Order - March 11, 2019 @ 09:49 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2043,wc_order_5c85a5659e6e9,"Order - March 11, 2019 @ 11:01 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2046,wc_order_5c85a9ae012b5,"Order - March 11, 2019 @ 11:19 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2049,wc_order_5c85bab3a85be,"Order - March 11, 2019 @ 12:32 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2052,wc_order_5c85c187b9c30,"Order - March 11, 2019 @ 01:01 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2055,wc_order_5c85d2c9ab5fb,"Order - March 11, 2019 @ 02:15 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2059,wc_order_5c85f67a5a47d,"Order - March 11, 2019 @ 04:47 PM",89.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2067,wc_order_5c86ebf7f252e,"Order - March 12, 2019 @ 10:15 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2070,wc_order_5c87113240218,"Order - March 12, 2019 @ 12:53 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2075,wc_order_5c87468a62248,"Order - March 12, 2019 @ 04:41 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2085,wc_order_5c8791faf0993,"Order - March 12, 2019 @ 10:03 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2092,wc_order_5c8881cb0db99,"Order - March 13, 2019 @ 03:06 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2096,wc_order_5c8892bee6c66,"Order - March 13, 2019 @ 04:18 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2099,wc_order_5c889ae903ef4,"Order - March 13, 2019 @ 04:53 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2104,wc_order_5c88a7dfc0ae5,"Order - March 13, 2019 @ 05:49 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2107,wc_order_5c88c2167b8d4,"Order - March 13, 2019 @ 07:40 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2112,wc_order_5c88c82963f46,"Order - March 13, 2019 @ 08:06 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2115,wc_order_5c88f47ba079a,"Order - March 13, 2019 @ 11:15 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2118,wc_order_5c8985b9c69d8,"Order - March 14, 2019 @ 09:35 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2122,wc_order_5c89bd35001e1,"Order - March 14, 2019 @ 01:32 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2153,wc_order_5c89e85120c86,"Order - March 14, 2019 @ 04:36 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2156,wc_order_5c8a051ce9be7,"Order - March 14, 2019 @ 06:39 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2159,wc_order_5c8a0ed12be26,"Order - March 14, 2019 @ 07:20 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2162,wc_order_5c8a4bb2eb49c,"Order - March 14, 2019 @ 11:40 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2166,wc_order_5c8a653a575a6,"Order - March 15, 2019 @ 01:29 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2169,wc_order_5c8a6d99ef30c,"Order - March 15, 2019 @ 02:04 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2172,wc_order_5c8a770cb9fca,"Order - March 15, 2019 @ 02:45 AM",379.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2175,wc_order_5c8ac770842be,"Order - March 15, 2019 @ 08:28 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2178,wc_order_5c8ac882de2cd,"Order - March 15, 2019 @ 08:32 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2181,wc_order_5c8acb86a3475,"Order - March 15, 2019 @ 08:45 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2184,wc_order_5c8af5e44774f,"Order - March 15, 2019 @ 11:46 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2188,wc_order_5c8bb23e608fc,"Order - March 16, 2019 @ 01:10 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2191,wc_order_5c8c3306b2af2,"Order - March 16, 2019 @ 10:19 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2194,wc_order_5c8c357ba865a,"Order - March 16, 2019 @ 10:30 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2200,wc_order_5c8cfe129ee17,"Order - March 17, 2019 @ 12:45 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2203,wc_order_5c8d21b22d44f,"Order - March 17, 2019 @ 03:17 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2206,wc_order_5c8d221b4c6c8,"Order - March 17, 2019 @ 03:19 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2209,wc_order_5c8d5e0e84fb1,"Order - March 17, 2019 @ 07:35 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2212,wc_order_5c8d80c01a4b3,"Order - March 17, 2019 @ 10:03 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2215,wc_order_5c8d96fa24f21,"Order - March 17, 2019 @ 11:38 AM",99.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2218,wc_order_5c8d9abd21c97,"Order - March 17, 2019 @ 11:54 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2221,wc_order_5c8dafd53d03a,"Order - March 17, 2019 @ 01:24 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2225,wc_order_5c8df3fec285f,"Order - March 17, 2019 @ 06:15 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2230,wc_order_5c8e0688175a7,"Order - March 17, 2019 @ 07:34 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2233,wc_order_5c8e09e765dcf,"Order - March 17, 2019 @ 07:48 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2238,wc_order_5c8e201868d0b,"Order - March 17, 2019 @ 09:23 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2241,wc_order_5c8e497026dfb,"Order - March 18, 2019 @ 12:19 AM",49.95,,wc-failed,,,,0,,,0,,,,,
2250,wc_order_5c8ea152f2120,"Order - March 18, 2019 @ 06:34 AM",49.95,,wc-cancelled,,,,0,,,0,,,,,
2253,wc_order_5c8ed119d61d0,"Order - March 18, 2019 @ 09:58 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2256,wc_order_5c8eddf167a0e,"Order - March 18, 2019 @ 10:53 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2259,wc_order_5c8ede2c45b1b,"Order - March 18, 2019 @ 10:54 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2262,wc_order_5c8ee751c098a,"Order - March 18, 2019 @ 11:33 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2267,wc_order_5c8eea4360972,"Order - March 18, 2019 @ 11:45 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2271,wc_order_5c8f27e3b38e2,"Order - March 18, 2019 @ 04:08 PM",49.95,,wc-cancelled,,,,0,,,0,,,,,
2274,wc_order_5c8f3e5f758eb,"Order - March 18, 2019 @ 05:44 PM",179.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2277,wc_order_5c8f6c620c60a,"Order - March 18, 2019 @ 09:01 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2280,wc_order_5c8f81d5c350a,"Order - March 18, 2019 @ 10:32 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2287,wc_order_5c90b99c88f52,"Order - March 19, 2019 @ 08:42 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2289,wc_order_5c90db7426fcd,"Order - March 19, 2019 @ 11:07 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2315,wc_order_5c91467933d3d,"Order - March 20, 2019 @ 06:43 AM",89.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2316,wc_order_5c914c42aabb8,"Order - March 20, 2019 @ 07:08 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2318,wc_order_5c914d4ee3392,"Order - March 20, 2019 @ 07:13 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2320,wc_order_5c9158499d576,"Order - March 20, 2019 @ 07:59 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2326,wc_order_5c916ab2c508e,"Order - March 20, 2019 @ 09:18 AM",44.95,,wc-pending,,,,0,,,0,,,,,
2328,wc_order_5c916d5eb5772,"Order - March 20, 2019 @ 09:29 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2330,wc_order_5c9170ee1ec13,"Order - March 20, 2019 @ 09:45 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2334,wc_order_5c91a03a9ece0,"Order - March 20, 2019 @ 01:06 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2337,wc_order_5c91ad711e391,"Order - March 20, 2019 @ 02:03 PM",89.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2339,wc_order_5c91b6e5a9812,"Order - March 20, 2019 @ 02:43 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2345,wc_order_5c91c9aa4a061,"Order - March 20, 2019 @ 04:03 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2347,wc_order_5c91d04fe452a,"Order - March 20, 2019 @ 04:31 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2350,wc_order_5c91d34e832ae,"Order - March 20, 2019 @ 04:44 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2370,wc_order_5c91e9956d084,"Order - March 20, 2019 @ 06:19 PM",379.95,,wc-scripted,,,,0,,,0,,,,,
2376,wc_order_5c9207df68a0d,"Order - March 20, 2019 @ 08:29 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2378,wc_order_5c9214b421f65,"Order - March 20, 2019 @ 09:23 PM",199.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2380,wc_order_5c921b85176c0,"Order - March 20, 2019 @ 09:52 PM",49.95,,wc-pending,,,,0,,,0,,,,,
2382,wc_order_5c921e0c550b4,"Order - March 20, 2019 @ 10:03 PM",179.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2384,wc_order_5c922e374880b,"Order - March 20, 2019 @ 11:12 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2386,wc_order_5c922f854aef3,"Order - March 20, 2019 @ 11:18 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2388,wc_order_5c92363f2423b,"Order - March 20, 2019 @ 11:46 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2390,wc_order_5c927b6b760da,"Order - March 21, 2019 @ 04:42 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2392,wc_order_5c929979e5a3c,"Order - March 21, 2019 @ 06:50 AM",49.95,,wc-pending,,,,0,,,0,,,,,
2394,wc_order_5c92c07353bf5,"Order - March 21, 2019 @ 09:36 AM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2396,wc_order_5c92c64a87392,"Order - March 21, 2019 @ 10:01 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2400,wc_order_5c92d3d39b2ee,"Order - March 21, 2019 @ 10:59 AM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2404,wc_order_5c92e1b9cfa7f,"Order - March 21, 2019 @ 11:58 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2406,wc_order_5c92e1d76187e,"Order - March 21, 2019 @ 11:59 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2408,wc_order_5c92e3de7880b,"Order - March 21, 2019 @ 12:07 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2416,wc_order_5c92e8c4c3d75,"Order - March 21, 2019 @ 12:28 PM",89.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2420,wc_order_5c92eac7348a2,"Order - March 21, 2019 @ 12:37 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2433,wc_order_5c92ff672f074,"Order - March 21, 2019 @ 02:05 PM",49.95,,wc-cancelled,,,,0,,,0,,,,,
2435,wc_order_5c93100589798,"Order - March 21, 2019 @ 03:16 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2438,wc_order_5c932600261df,"Order - March 21, 2019 @ 04:49 PM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2440,wc_order_5c93311c52834,"Order - March 21, 2019 @ 05:37 PM",199.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2442,wc_order_5c933dd492347,"Order - March 21, 2019 @ 06:31 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2444,wc_order_5c935dacb8411,"Order - March 21, 2019 @ 08:47 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2446,wc_order_5c93629e252d7,"Order - March 21, 2019 @ 09:08 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2448,wc_order_5c9390f905e56,"Order - March 22, 2019 @ 12:26 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2450,wc_order_5c939472953b7,"Order - March 22, 2019 @ 12:41 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2453,wc_order_5c9400397e41a,"Order - March 22, 2019 @ 08:20 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2459,wc_order_5c944c2daf56f,"Order - March 22, 2019 @ 01:45 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2462,wc_order_5c945655d140b,"Order - March 22, 2019 @ 02:28 PM",49.95,,wc-pending,,,,0,,,0,,,,,
2465,wc_order_5c946b4121591,"Order - March 22, 2019 @ 03:57 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2467,wc_order_5c946e08814d2,"Order - March 22, 2019 @ 04:09 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2469,wc_order_5c947337728f9,"Order - March 22, 2019 @ 04:31 PM",49.95,,wc-pending,,,,0,,,0,,,,,
2471,wc_order_5c9480f22c88d,"Order - March 22, 2019 @ 05:30 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2473,wc_order_5c94e0383fa41,"Order - March 23, 2019 @ 12:16 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2476,wc_order_5c952a1933c90,"Order - March 23, 2019 @ 05:31 AM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2478,wc_order_5c955f53bad9d,"Order - March 23, 2019 @ 09:18 AM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2480,wc_order_5c958bf238fbe,"Order - March 23, 2019 @ 12:29 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2482,wc_order_5c9595a0db132,"Order - March 23, 2019 @ 01:10 PM",49.95,,wc-failed,,,,0,,,0,,,,,
2486,wc_order_5c95c63208cdf,"Order - March 23, 2019 @ 04:37 PM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2489,wc_order_5c95d92da0991,"Order - March 23, 2019 @ 05:58 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2491,wc_order_5c95e2d97fcc8,"Order - March 23, 2019 @ 06:40 PM",199.90,2019-03-27,wc-completed,,,,0,,,0,,,,,
2493,wc_order_5c96214a74476,"Order - March 23, 2019 @ 11:06 PM",179.90,,wc-cancelled,,,,0,,,0,,,,,
2494,wc_order_5c967f40a78d8,"Order - March 24, 2019 @ 05:47 AM",49.95,,wc-cancelled,,,,0,,,0,,,,,
2496,wc_order_5c96828c0d023,"Order - March 24, 2019 @ 06:01 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2498,wc_order_5c96a76801d21,"Order - March 24, 2019 @ 08:38 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2500,wc_order_5c96bf6047511,"Order - March 24, 2019 @ 10:21 AM",44.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2502,wc_order_5c96d91d57e00,"Order - March 24, 2019 @ 12:10 PM",99.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2505,wc_order_5c97243836260,"Order - March 24, 2019 @ 05:31 PM",49.95,,wc-cancelled,,,,0,,,0,,,,,
2507,wc_order_5c973bdc69959,"Order - March 24, 2019 @ 07:12 PM",49.95,,wc-failed,,,,0,,,0,,,,,
2512,wc_order_5c976d6c22d5f,"Order - March 24, 2019 @ 10:43 PM",199.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2514,wc_order_5c978b529c79e,"Order - March 25, 2019 @ 12:51 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
2517,wc_order_5c97f2e1c467e,"Order - March 25, 2019 @ 08:13 AM",49.95,2019-03-27,wc-completed,,,,0,,,0,,,,,
